race_Id,year,round,circuit_Id,race_name,date,time,timestamp
916,2014,17,69,United States Grand Prix,2014-11-02,20:00:00,2025-03-26 20:53:56.531855
917,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00,2025-03-26 20:53:56.531855
918,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13:00:00,2025-03-26 20:53:56.531855
931,2015,6,6,Monaco Grand Prix,2015-05-24,12:00:00,2025-03-26 20:53:56.531855
932,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,2025-03-26 20:53:56.531855
929,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,2025-03-26 20:53:56.531855
930,2015,5,4,Spanish Grand Prix,2015-05-10,12:00:00,2025-03-26 20:53:56.531855
928,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,2025-03-26 20:53:56.531855
926,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00,2025-03-26 20:53:56.531855
927,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,2025-03-26 20:53:56.531855
933,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,2025-03-26 20:53:56.531855
934,2015,9,9,British Grand Prix,2015-07-05,12:00:00,2025-03-26 20:53:56.531855
936,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,2025-03-26 20:53:56.531855
937,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,2025-03-26 20:53:56.531855
938,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,2025-03-26 20:53:56.531855
939,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,2025-03-26 20:53:56.531855
940,2015,14,22,Japanese Grand Prix,2015-09-27,05:00:00,2025-03-26 20:53:56.531855
941,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,2025-03-26 20:53:56.531855
942,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,2025-03-26 20:53:56.531855
943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,2025-03-26 20:53:56.531855
944,2015,18,18,Brazilian Grand Prix,2015-11-15,16:00:00,2025-03-26 20:53:56.531855
945,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,2025-03-26 20:53:56.531855
948,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,2025-03-26 20:53:56.531855
949,2016,2,3,Bahrain Grand Prix,2016-04-03,15:00:00,2025-03-26 20:53:56.531855
950,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,2025-03-26 20:53:56.531855
951,2016,4,71,Russian Grand Prix,2016-05-01,12:00:00,2025-03-26 20:53:56.531855
952,2016,5,4,Spanish Grand Prix,2016-05-15,12:00:00,2025-03-26 20:53:56.531855
953,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,2025-03-26 20:53:56.531855
954,2016,7,7,Canadian Grand Prix,2016-06-12,18:00:00,2025-03-26 20:53:56.531855
955,2016,8,73,European Grand Prix,2016-06-19,13:00:00,2025-03-26 20:53:56.531855
956,2016,9,70,Austrian Grand Prix,2016-07-03,12:00:00,2025-03-26 20:53:56.531855
957,2016,10,9,British Grand Prix,2016-07-10,12:00:00,2025-03-26 20:53:56.531855
958,2016,11,11,Hungarian Grand Prix,2016-07-24,12:00:00,2025-03-26 20:53:56.531855
959,2016,12,10,German Grand Prix,2016-07-31,12:00:00,2025-03-26 20:53:56.531855
960,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,2025-03-26 20:53:56.531855
961,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,2025-03-26 20:53:56.531855
962,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,2025-03-26 20:53:56.531855
963,2016,16,2,Malaysian Grand Prix,2016-10-02,07:00:00,2025-03-26 20:53:56.531855
964,2016,17,22,Japanese Grand Prix,2016-10-09,05:00:00,2025-03-26 20:53:56.531855
965,2016,18,69,United States Grand Prix,2016-10-23,19:00:00,2025-03-26 20:53:56.531855
966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,2025-03-26 20:53:56.531855
967,2016,20,18,Brazilian Grand Prix,2016-11-13,16:00:00,2025-03-26 20:53:56.531855
968,2016,21,24,Abu Dhabi Grand Prix,2016-11-27,13:00:00,2025-03-26 20:53:56.531855
969,2017,1,1,Australian Grand Prix,2017-03-26,05:00:00,2025-03-26 20:53:56.531855
970,2017,2,17,Chinese Grand Prix,2017-04-09,06:00:00,2025-03-26 20:53:56.531855
971,2017,3,3,Bahrain Grand Prix,2017-04-16,15:00:00,2025-03-26 20:53:56.531855
972,2017,4,71,Russian Grand Prix,2017-04-30,12:00:00,2025-03-26 20:53:56.531855
973,2017,5,4,Spanish Grand Prix,2017-05-14,12:00:00,2025-03-26 20:53:56.531855
974,2017,6,6,Monaco Grand Prix,2017-05-28,12:00:00,2025-03-26 20:53:56.531855
975,2017,7,7,Canadian Grand Prix,2017-06-11,18:00:00,2025-03-26 20:53:56.531855
976,2017,8,73,Azerbaijan Grand Prix,2017-06-25,13:00:00,2025-03-26 20:53:56.531855
977,2017,9,70,Austrian Grand Prix,2017-07-09,12:00:00,2025-03-26 20:53:56.531855
978,2017,10,9,British Grand Prix,2017-07-16,12:00:00,2025-03-26 20:53:56.531855
979,2017,11,11,Hungarian Grand Prix,2017-07-30,12:00:00,2025-03-26 20:53:56.531855
980,2017,12,13,Belgian Grand Prix,2017-08-27,12:00:00,2025-03-26 20:53:56.531855
981,2017,13,14,Italian Grand Prix,2017-09-03,12:00:00,2025-03-26 20:53:56.531855
982,2017,14,15,Singapore Grand Prix,2017-09-17,12:00:00,2025-03-26 20:53:56.531855
983,2017,15,2,Malaysian Grand Prix,2017-10-01,07:00:00,2025-03-26 20:53:56.531855
984,2017,16,22,Japanese Grand Prix,2017-10-08,05:00:00,2025-03-26 20:53:56.531855
985,2017,17,69,United States Grand Prix,2017-10-22,19:00:00,2025-03-26 20:53:56.531855
986,2017,18,32,Mexican Grand Prix,2017-10-29,19:00:00,2025-03-26 20:53:56.531855
987,2017,19,18,Brazilian Grand Prix,2017-11-12,16:00:00,2025-03-26 20:53:56.531855
988,2017,20,24,Abu Dhabi Grand Prix,2017-11-26,13:00:00,2025-03-26 20:53:56.531855
989,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,2025-03-26 20:53:56.531855
990,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,2025-03-26 20:53:56.531855
991,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,2025-03-26 20:53:56.531855
992,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,2025-03-26 20:53:56.531855
993,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,2025-03-26 20:53:56.531855
994,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,2025-03-26 20:53:56.531855
995,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,2025-03-26 20:53:56.531855
996,2018,8,34,French Grand Prix,2018-06-24,14:10:00,2025-03-26 20:53:56.531855
997,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,2025-03-26 20:53:56.531855
998,2018,10,9,British Grand Prix,2018-07-08,13:10:00,2025-03-26 20:53:56.531855
999,2018,11,10,German Grand Prix,2018-07-22,13:10:00,2025-03-26 20:53:56.531855
1000,2018,12,11,Hungarian Grand Prix,2018-07-29,13:10:00,2025-03-26 20:53:56.531855
1001,2018,13,13,Belgian Grand Prix,2018-08-26,13:10:00,2025-03-26 20:53:56.531855
1002,2018,14,14,Italian Grand Prix,2018-09-02,13:10:00,2025-03-26 20:53:56.531855
1003,2018,15,15,Singapore Grand Prix,2018-09-16,12:10:00,2025-03-26 20:53:56.531855
1004,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,2025-03-26 20:53:56.531855
1005,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,2025-03-26 20:53:56.531855
1006,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,2025-03-26 20:53:56.531855
1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,2025-03-26 20:53:56.531855
1008,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,2025-03-26 20:53:56.531855
1009,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,2025-03-26 20:53:56.531855
1010,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,2025-03-26 20:53:56.531855
1011,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,2025-03-26 20:53:56.531855
1012,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,2025-03-26 20:53:56.531855
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,2025-03-26 20:53:56.531855
1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,2025-03-26 20:53:56.531855
1015,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,2025-03-26 20:53:56.531855
1016,2019,7,7,Canadian Grand Prix,2019-06-09,18:10:00,2025-03-26 20:53:56.531855
1017,2019,8,34,French Grand Prix,2019-06-23,13:10:00,2025-03-26 20:53:56.531855
1018,2019,9,70,Austrian Grand Prix,2019-06-30,13:10:00,2025-03-26 20:53:56.531855
1019,2019,10,9,British Grand Prix,2019-07-14,13:10:00,2025-03-26 20:53:56.531855
1020,2019,11,10,German Grand Prix,2019-07-28,13:10:00,2025-03-26 20:53:56.531855
1021,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,2025-03-26 20:53:56.531855
1022,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,2025-03-26 20:53:56.531855
1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,2025-03-26 20:53:56.531855
1024,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,2025-03-26 20:53:56.531855
1025,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,2025-03-26 20:53:56.531855
1026,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,2025-03-26 20:53:56.531855
1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,2025-03-26 20:53:56.531855
1028,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,2025-03-26 20:53:56.531855
1029,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,2025-03-26 20:53:56.531855
1030,2019,21,24,Abu Dhabi Grand Prix,2019-12-01,13:10:00,2025-03-26 20:53:56.531855
1031,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,2025-03-26 20:53:56.531855
1032,2020,2,70,Styrian Grand Prix,2020-07-12,13:10:00,2025-03-26 20:53:56.531855
1033,2020,3,11,Hungarian Grand Prix,2020-07-19,13:10:00,2025-03-26 20:53:56.531855
1034,2020,4,9,British Grand Prix,2020-08-02,13:10:00,2025-03-26 20:53:56.531855
1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,13:10:00,2025-03-26 20:53:56.531855
1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,2025-03-26 20:53:56.531855
1037,2020,7,13,Belgian Grand Prix,2020-08-30,13:10:00,2025-03-26 20:53:56.531855
1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,2025-03-26 20:53:56.531855
1039,2020,9,76,Tuscan Grand Prix,2020-09-13,13:10:00,2025-03-26 20:53:56.531855
1040,2020,10,71,Russian Grand Prix,2020-09-27,11:10:00,2025-03-26 20:53:56.531855
1041,2020,11,20,Eifel Grand Prix,2020-10-11,13:10:00,2025-03-26 20:53:56.531855
1042,2020,12,75,Portuguese Grand Prix,2020-10-25,12:10:00,2025-03-26 20:53:56.531855
1043,2020,13,21,Emilia Romagna Grand Prix,2020-11-01,12:10:00,2025-03-26 20:53:56.531855
1044,2020,14,5,Turkish Grand Prix,2020-11-15,10:10:00,2025-03-26 20:53:56.531855
1045,2020,15,3,Bahrain Grand Prix,2020-11-29,14:10:00,2025-03-26 20:53:56.531855
1046,2020,16,3,Sakhir Grand Prix,2020-12-06,17:10:00,2025-03-26 20:53:56.531855
1047,2020,17,24,Abu Dhabi Grand Prix,2020-12-13,13:10:00,2025-03-26 20:53:56.531855
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,2025-03-26 20:53:56.531855
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,2025-03-26 20:53:56.531855
1051,2021,21,1,Australian Grand Prix,2021-11-21,06:00:00,2025-03-26 20:53:56.531855
1054,2021,3,20,TBC,2021-05-02,\N,2025-03-26 20:53:56.531855
1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2025-03-26 20:53:56.531855
1056,2021,5,6,Monaco Grand Prix,2021-05-23,13:00:00,2025-03-26 20:53:56.531855
1057,2021,6,73,Azerbaijan Grand Prix,2021-06-06,12:00:00,2025-03-26 20:53:56.531855
1058,2021,7,7,Canadian Grand Prix,2021-06-13,18:00:00,2025-03-26 20:53:56.531855
1059,2021,8,34,French Grand Prix,2021-06-27,13:00:00,2025-03-26 20:53:56.531855
1060,2021,9,70,Austrian Grand Prix,2021-07-04,13:00:00,2025-03-26 20:53:56.531855
1061,2021,10,9,British Grand Prix,2021-07-18,14:00:00,2025-03-26 20:53:56.531855
1062,2021,11,11,Hungarian Grand Prix,2021-08-01,13:00:00,2025-03-26 20:53:56.531855
1063,2021,12,13,Belgian Grand Prix,2021-08-29,13:00:00,2025-03-26 20:53:56.531855
1064,2021,13,39,Dutch Grand Prix,2021-09-05,13:00:00,2025-03-26 20:53:56.531855
1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2025-03-26 20:53:56.531855
1066,2021,15,71,Russian Grand Prix,2021-09-26,12:00:00,2025-03-26 20:53:56.531855
1067,2021,16,15,Singapore Grand Prix,2021-10-03,12:00:00,2025-03-26 20:53:56.531855
1068,2021,17,22,Japanese Grand Prix,2021-10-10,05:00:00,2025-03-26 20:53:56.531855
1069,2021,18,69,United States Grand Prix,2021-10-24,19:00:00,2025-03-26 20:53:56.531855
1070,2021,19,32,Mexico City Grand Prix,2021-10-31,19:00:00,2025-03-26 20:53:56.531855
1071,2021,20,18,Brazilian Grand Prix,2021-11-07,17:00:00,2025-03-26 20:53:56.531855
1072,2021,22,77,Saudi Arabian Grand Prix,2021-12-05,16:00:00,2025-03-26 20:53:56.531855
1073,2021,23,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,2025-03-26 20:53:56.531855
